Sales_Tran_Seq_Num,Member_Account_Seq_Num,Article_Seq_Num,Article_Desc
3258,75,25,Penne
3258,75,26,Entrecote
3258,75,27,Mushroom
3259,61,0,Banana
3260,59,1,Onion
3260,59,3,Corn
3260,59,6,Taco Spice Mix
3260,59,17,Taco Tortilla
3260,59,8,Taco Salsa
3261,65,0,Banana
3262,45,0,Banana
3262,45,10,Ham
3262,45,11,Prosciutto
3262,45,15,Mozarella
3263,67,0,Banana
3264,14,0,Banana
3264,14,16,Apple
3265,69,0,Banana
3265,69,3,Corn
3265,69,6,Taco Spice Mix
3265,69,8,Taco Salsa
3265,69,9,Minced Meat
3265,69,25,Penne
3265,69,27,Mushroom
3266,79,4,Olives
3266,79,11,Prosciutto
3266,79,12,Pizza Kit
3266,79,28,Squid
3266,79,30,Shrimp
3267,93,0,Banana
3267,93,4,Olives
3267,93,20,Ruccola
3267,93,21,Tomato
3269,35,0,Banana
3269,35,16,Apple
3270,33,0,Banana
3272,25,0,Banana
3272,25,5,Pineapple
3272,25,12,Pizza Kit
3272,25,13,Pizza Cheese
3273,83,0,Banana
3273,83,25,Penne
3273,83,27,Mushroom
3274,40,0,Banana
3274,40,3,Corn
3274,40,6,Taco Spice Mix
3274,40,18,Taco Tubs
3274,40,8,Taco Salsa
3274,40,9,Minced Meat
3275,2,0,Banana
3276,47,0,Banana
3276,47,3,Corn
3276,47,6,Taco Spice Mix
3276,47,17,Taco Tortilla
3276,47,8,Taco Salsa
3276,47,9,Minced Meat
3276,47,26,Entrecote
3276,47,27,Mushroom
3277,28,0,Banana
3277,28,5,Pineapple
3277,28,10,Ham
3277,28,12,Pizza Kit
3277,28,13,Pizza Cheese
3278,36,0,Banana
3278,36,25,Penne
3279,24,0,Banana
3279,24,4,Olives
3279,24,19,Feta
3279,24,20,Ruccola
3279,24,21,Tomato
3280,89,28,Squid
3280,89,29,Crab stick
3281,46,25,Penne
3281,46,26,Entrecote
3281,46,27,Mushroom
3282,38,0,Banana
3282,38,19,Feta
3282,38,20,Ruccola
3282,38,21,Tomato
3283,99,0,Banana
3284,3,0,Banana
3284,3,16,Apple
3284,3,28,Squid
3284,3,29,Crab stick
3285,70,1,Onion
3285,70,3,Corn
3285,70,6,Taco Spice Mix
3285,70,7,Taco Shell
3285,70,8,Taco Salsa
3285,70,9,Minced Meat
3285,70,30,Shrimp
3286,82,0,Banana
3286,82,16,Apple
3286,82,4,Olives
3286,82,12,Pizza Kit
3286,82,19,Feta
3287,14,0,Banana
3288,68,16,Apple
3288,68,11,Prosciutto
3288,68,1,Onion
3288,68,3,Corn
3288,68,8,Taco Salsa
3288,68,9,Minced Meat
3288,68,29,Crab stick
3288,68,30,Shrimp
3289,97,0,Banana
3290,64,0,Banana
3291,6,0,Banana
3291,6,25,Penne
3291,6,26,Entrecote
3291,6,27,Mushroom
3292,88,0,Banana
3293,21,0,Banana
3293,21,1,Onion
3293,21,3,Corn
3293,21,6,Taco Spice Mix
3293,21,17,Taco Tortilla
3293,21,8,Taco Salsa
3293,21,9,Minced Meat
3294,87,0,Banana
3294,87,28,Squid
3294,87,29,Crab stick
3294,87,30,Shrimp
3295,68,0,Banana
3295,68,4,Olives
3295,68,19,Feta
3295,68,20,Ruccola
3295,68,21,Tomato
3296,5,0,Banana
3297,57,0,Banana
3297,57,1,Onion
3297,57,6,Taco Spice Mix
3297,57,17,Taco Tortilla
3297,57,8,Taco Salsa
3297,57,9,Minced Meat
3298,8,28,Squid
3298,8,29,Crab stick
3298,8,30,Shrimp
3299,4,0,Banana
3299,4,12,Pizza Kit
3299,4,14,Parmesan
3299,4,25,Penne
3299,4,27,Mushroom
3300,21,0,Banana
3300,21,16,Apple
3300,21,26,Entrecote
3300,21,27,Mushroom
3301,49,0,Banana
3302,28,0,Banana
3302,28,28,Squid
3302,28,29,Crab stick
3302,28,30,Shrimp
3303,8,0,Banana
3306,25,0,Banana
3306,25,16,Apple
3306,25,4,Olives
3306,25,11,Prosciutto
3306,25,12,Pizza Kit
3306,25,14,Parmesan
3306,25,1,Onion
3306,25,3,Corn
3306,25,6,Taco Spice Mix
3306,25,17,Taco Tortilla
3306,25,8,Taco Salsa
3306,25,9,Minced Meat
3307,60,0,Banana
3307,60,16,Apple
3307,60,5,Pineapple
3307,60,10,Ham
3307,60,13,Pizza Cheese
3308,54,0,Banana
3308,54,10,Ham
3308,54,12,Pizza Kit
3308,54,14,Parmesan
3308,54,1,Onion
3308,54,6,Taco Spice Mix
3308,54,7,Taco Shell
3308,54,8,Taco Salsa
3308,54,9,Minced Meat
3309,98,0,Banana
3309,98,23,Croutons
3309,98,24,Lettuce
3310,27,0,Banana
3311,23,23,Croutons
3311,23,24,Lettuce
3312,5,0,Banana
3312,5,5,Pineapple
3312,5,12,Pizza Kit
3312,5,13,Pizza Cheese
3313,40,23,Croutons
3313,40,24,Lettuce
3314,83,0,Banana
3314,83,16,Apple
3314,83,11,Prosciutto
3314,83,12,Pizza Kit
3314,83,14,Parmesan
3314,83,15,Mozarella
3314,83,4,Olives
3314,83,20,Ruccola
3314,83,21,Tomato
3316,65,4,Olives
3316,65,20,Ruccola
3316,65,21,Tomato
3317,33,0,Banana
3318,14,0,Banana
3318,14,10,Ham
3318,14,12,Pizza Kit
3318,14,14,Parmesan
3318,14,15,Mozarella
3318,14,1,Onion
3318,14,3,Corn
3318,14,6,Taco Spice Mix
3318,14,7,Taco Shell
3318,14,8,Taco Salsa
3318,14,9,Minced Meat
3319,64,0,Banana
3319,64,3,Corn
3319,64,7,Taco Shell
3319,64,9,Minced Meat
3320,72,0,Banana
3320,72,5,Pineapple
3320,72,10,Ham
3320,72,13,Pizza Cheese
3321,61,0,Banana
3321,61,3,Corn
3321,61,6,Taco Spice Mix
3321,61,17,Taco Tortilla
3321,61,8,Taco Salsa
3321,61,9,Minced Meat
3321,61,20,Ruccola
3321,61,21,Tomato
3322,84,0,Banana
3322,84,3,Corn
3322,84,6,Taco Spice Mix
3322,84,7,Taco Shell
3322,84,8,Taco Salsa
3322,84,9,Minced Meat
3323,76,0,Banana
3324,38,10,Ham
3324,38,11,Prosciutto
3324,38,12,Pizza Kit
3324,38,14,Parmesan
3327,45,0,Banana
3327,45,25,Penne
3327,45,27,Mushroom
3328,29,28,Squid
3329,81,0,Banana
3330,25,0,Banana
3330,25,28,Squid
3330,25,29,Crab stick
3330,25,30,Shrimp
3331,23,0,Banana
3331,23,16,Apple
3331,23,4,Olives
3331,23,19,Feta
3331,23,20,Ruccola
3331,23,21,Tomato
3332,93,0,Banana
3332,93,16,Apple
3332,93,4,Olives
3332,93,11,Prosciutto
3332,93,14,Parmesan
3332,93,28,Squid
3332,93,30,Shrimp
3333,22,0,Banana
3334,49,0,Banana
3335,60,0,Banana
3335,60,16,Apple
3335,60,23,Croutons
3336,19,0,Banana
3336,19,5,Pineapple
3336,19,10,Ham
3336,19,12,Pizza Kit
3336,19,13,Pizza Cheese
3336,19,15,Mozarella
3336,19,22,Chicken
3336,19,23,Croutons
3336,19,28,Squid
3336,19,30,Shrimp
3337,80,22,Chicken
3337,80,23,Croutons
3337,80,24,Lettuce
3339,27,0,Banana
3339,27,22,Chicken
3339,27,23,Croutons
3339,27,24,Lettuce
3340,36,0,Banana
3340,36,16,Apple
3340,36,4,Olives
3340,36,19,Feta
3340,36,20,Ruccola
3340,36,21,Tomato
3343,70,4,Olives
3343,70,21,Tomato
3344,27,0,Banana
3344,27,16,Apple
3344,27,23,Croutons
3344,27,24,Lettuce
3344,27,28,Squid
3344,27,30,Shrimp
3346,42,0,Banana
3346,42,23,Croutons
3347,23,0,Banana
3347,23,25,Penne
3347,23,26,Entrecote
3347,23,27,Mushroom
3348,70,0,Banana
3348,70,16,Apple
3348,70,25,Penne
3348,70,27,Mushroom
3349,62,0,Banana
3349,62,27,Mushroom
3350,21,0,Banana
3350,21,16,Apple
3350,21,23,Croutons
3350,21,29,Crab stick
3350,21,30,Shrimp
3351,42,0,Banana
3351,42,4,Olives
3351,42,19,Feta
3351,42,20,Ruccola
3352,79,0,Banana
3352,79,28,Squid
3352,79,29,Crab stick
3352,79,30,Shrimp
3353,81,0,Banana
3353,81,16,Apple
3353,81,1,Onion
3353,81,6,Taco Spice Mix
3353,81,17,Taco Tortilla
3353,81,8,Taco Salsa
3353,81,28,Squid
3353,81,29,Crab stick
3353,81,30,Shrimp
3354,93,0,Banana
3354,93,16,Apple
3355,22,0,Banana
3355,22,5,Pineapple
3355,22,10,Ham
3355,22,12,Pizza Kit
3355,22,13,Pizza Cheese
3355,22,15,Mozarella
3355,22,1,Onion
3355,22,6,Taco Spice Mix
3355,22,18,Taco Tubs
3355,22,8,Taco Salsa
3355,22,9,Minced Meat
3356,38,29,Crab stick
3356,38,30,Shrimp
3357,35,0,Banana
3357,35,28,Squid
3357,35,30,Shrimp
3358,50,0,Banana
3358,50,16,Apple
3358,50,4,Olives
3358,50,10,Ham
3358,50,11,Prosciutto
3358,50,14,Parmesan
3358,50,29,Crab stick
3359,76,5,Pineapple
3359,76,10,Ham
3359,76,13,Pizza Cheese
3359,76,15,Mozarella
3359,76,3,Corn
3359,76,6,Taco Spice Mix
3359,76,8,Taco Salsa
3359,76,9,Minced Meat
3360,84,0,Banana
3360,84,16,Apple
3360,84,23,Croutons
3361,84,0,Banana
3362,31,0,Banana
3362,31,16,Apple
3362,31,5,Pineapple
3362,31,10,Ham
3362,31,12,Pizza Kit
3362,31,13,Pizza Cheese
3363,63,0,Banana
3363,63,16,Apple
3363,63,1,Onion
3363,63,3,Corn
3363,63,6,Taco Spice Mix
3363,63,8,Taco Salsa
3363,63,9,Minced Meat
3364,65,16,Apple
3364,65,23,Croutons
3365,98,0,Banana
3365,98,22,Chicken
3365,98,23,Croutons
3365,98,28,Squid
3365,98,29,Crab stick
3366,62,0,Banana
3366,62,4,Olives
3366,62,19,Feta
3366,62,20,Ruccola
3366,62,21,Tomato
3367,23,0,Banana
3368,76,0,Banana
3369,31,0,Banana
3369,31,4,Olives
3369,31,11,Prosciutto
3369,31,12,Pizza Kit
3369,31,14,Parmesan
3370,69,0,Banana
3371,87,0,Banana
3372,90,0,Banana
3373,28,0,Banana
3374,93,0,Banana
3374,93,4,Olives
3374,93,10,Ham
3374,93,11,Prosciutto
3374,93,12,Pizza Kit
3374,93,14,Parmesan
3374,93,3,Corn
3374,93,17,Taco Tortilla
3374,93,8,Taco Salsa
3375,3,0,Banana
3376,97,0,Banana
3376,97,27,Mushroom
3378,39,0,Banana
3378,39,22,Chicken
3378,39,24,Lettuce
3379,99,0,Banana
3380,79,0,Banana
3380,79,16,Apple
3380,79,4,Olives
3380,79,20,Ruccola
3380,79,21,Tomato
3381,35,4,Olives
3381,35,19,Feta
3381,35,21,Tomato
3382,44,16,Apple
3382,44,26,Entrecote
3382,44,27,Mushroom
3383,43,0,Banana
3383,43,3,Corn
3383,43,17,Taco Tortilla
3383,43,8,Taco Salsa
3383,43,9,Minced Meat
3384,25,0,Banana
3384,25,10,Ham
3384,25,12,Pizza Kit
3384,25,13,Pizza Cheese
3384,25,15,Mozarella
3386,81,0,Banana
3387,29,23,Croutons
3387,29,24,Lettuce
3388,4,0,Banana
3388,4,29,Crab stick
3388,4,30,Shrimp
3389,37,0,Banana
3390,88,0,Banana
3390,88,10,Ham
3390,88,12,Pizza Kit
3390,88,13,Pizza Cheese
3390,88,1,Onion
3390,88,3,Corn
3390,88,6,Taco Spice Mix
3390,88,18,Taco Tubs
3390,88,9,Minced Meat
3391,99,0,Banana
3392,2,25,Penne
3392,2,27,Mushroom
3393,15,0,Banana
3393,15,12,Pizza Kit
3393,15,14,Parmesan
3393,15,19,Feta
3394,78,0,Banana
3394,78,25,Penne
3394,78,27,Mushroom
3395,55,0,Banana
3396,14,0,Banana
3396,14,28,Squid
3396,14,30,Shrimp
3397,2,0,Banana
3397,2,19,Feta
3397,2,21,Tomato
3398,68,0,Banana
3399,57,0,Banana
3399,57,5,Pineapple
3399,57,12,Pizza Kit
3399,57,13,Pizza Cheese
3399,57,22,Chicken
3399,57,24,Lettuce
3400,32,0,Banana
3401,70,0,Banana
3402,1,0,Banana
3402,1,5,Pineapple
3402,1,10,Ham
3402,1,13,Pizza Cheese
3402,1,22,Chicken
3402,1,23,Croutons
3403,37,0,Banana
3403,37,4,Olives
3403,37,19,Feta
3403,37,20,Ruccola
3404,41,0,Banana
3405,72,0,Banana
3405,72,25,Penne
3405,72,26,Entrecote
3406,47,0,Banana
3407,44,22,Chicken
3407,44,23,Croutons
3407,44,24,Lettuce
3408,10,0,Banana
3408,10,19,Feta
3409,91,0,Banana
3410,81,0,Banana
3410,81,1,Onion
3410,81,3,Corn
3410,81,6,Taco Spice Mix
3410,81,17,Taco Tortilla
3410,81,9,Minced Meat
3411,91,0,Banana
3411,91,3,Corn
3411,91,6,Taco Spice Mix
3411,91,8,Taco Salsa
3411,91,9,Minced Meat
3411,91,4,Olives
3411,91,19,Feta
3411,91,20,Ruccola
3411,91,27,Mushroom
3412,72,0,Banana
3412,72,5,Pineapple
3412,72,13,Pizza Cheese
3413,46,0,Banana
3413,46,10,Ham
3413,46,13,Pizza Cheese
3413,46,25,Penne
3413,46,26,Entrecote
3413,46,27,Mushroom
3414,72,4,Olives
3414,72,19,Feta
3414,72,20,Ruccola
3414,72,25,Penne
3414,72,26,Entrecote
3414,72,27,Mushroom
3415,73,0,Banana
3415,73,5,Pineapple
3415,73,13,Pizza Cheese
3417,89,10,Ham
3417,89,11,Prosciutto
3418,6,0,Banana
3418,6,5,Pineapple
3418,6,10,Ham
3418,6,12,Pizza Kit
3418,6,13,Pizza Cheese
3419,47,11,Prosciutto
3419,47,12,Pizza Kit
3419,47,14,Parmesan
3420,97,0,Banana
3420,97,16,Apple
3420,97,22,Chicken
3420,97,24,Lettuce
3421,27,4,Olives
3421,27,11,Prosciutto
3421,27,14,Parmesan
3422,51,0,Banana
3422,51,5,Pineapple
3422,51,12,Pizza Kit
3422,51,13,Pizza Cheese
3422,51,3,Corn
3422,51,6,Taco Spice Mix
3422,51,17,Taco Tortilla
3422,51,8,Taco Salsa
3422,51,9,Minced Meat
3423,93,0,Banana
3424,45,0,Banana
3424,45,11,Prosciutto
3424,45,12,Pizza Kit
3424,45,14,Parmesan
3424,45,26,Entrecote
3425,99,0,Banana
3426,67,0,Banana
3427,46,0,Banana
3428,28,0,Banana
3428,28,1,Onion
3428,28,6,Taco Spice Mix
3428,28,8,Taco Salsa
3428,28,9,Minced Meat
3428,28,4,Olives
3428,28,19,Feta
3428,28,21,Tomato
3429,66,0,Banana
3430,77,0,Banana
3430,77,1,Onion
3430,77,6,Taco Spice Mix
3430,77,17,Taco Tortilla
3430,77,9,Minced Meat
3430,77,24,Lettuce
3431,54,0,Banana
3432,26,4,Olives
3432,26,10,Ham
3432,26,11,Prosciutto
3432,26,14,Parmesan
3432,26,15,Mozarella
3433,89,0,Banana
3433,89,5,Pineapple
3433,89,13,Pizza Cheese
3434,27,0,Banana
3434,27,16,Apple
3435,2,12,Pizza Kit
3435,2,14,Parmesan
3436,97,0,Banana
3437,17,0,Banana
3437,17,5,Pineapple
3437,17,13,Pizza Cheese
3437,17,15,Mozarella
3437,17,4,Olives
3437,17,21,Tomato
3438,4,0,Banana
3439,3,0,Banana
3439,3,4,Olives
3439,3,11,Prosciutto
3439,3,14,Parmesan
3439,3,15,Mozarella
3439,3,28,Squid
3440,15,0,Banana
3440,15,16,Apple
3441,51,0,Banana
3441,51,4,Olives
3441,51,19,Feta
3442,31,0,Banana
3442,31,4,Olives
3442,31,19,Feta
3442,31,20,Ruccola
3443,71,0,Banana
3443,71,22,Chicken
3444,28,0,Banana
3445,97,0,Banana
3445,97,26,Entrecote
3446,37,25,Penne
3446,37,26,Entrecote
3447,56,0,Banana
3447,56,25,Penne
3447,56,27,Mushroom
3448,75,0,Banana
3448,75,26,Entrecote
3448,75,27,Mushroom
3449,31,0,Banana
3449,31,4,Olives
3449,31,19,Feta
3449,31,20,Ruccola
3449,31,21,Tomato
3450,48,0,Banana
3450,48,21,Tomato
3450,48,25,Penne
3451,73,0,Banana
3451,73,16,Apple
3452,19,0,Banana
3452,19,4,Olives
3452,19,20,Ruccola
3452,19,21,Tomato
3452,19,28,Squid
3452,19,29,Crab stick
3452,19,30,Shrimp
3453,15,0,Banana
3454,91,0,Banana
3454,91,4,Olives
3454,91,11,Prosciutto
3454,91,12,Pizza Kit
3454,91,14,Parmesan
3455,67,0,Banana
3456,22,0,Banana
3458,73,22,Chicken
3458,73,24,Lettuce
3458,73,25,Penne
3459,33,19,Feta
3459,33,20,Ruccola
3460,20,1,Onion
3460,20,7,Taco Shell
3460,20,9,Minced Meat
3460,20,28,Squid
3460,20,30,Shrimp
3461,42,0,Banana
3461,42,16,Apple
3461,42,5,Pineapple
3461,42,10,Ham
3461,42,13,Pizza Cheese
3461,42,1,Onion
3461,42,3,Corn
3461,42,18,Taco Tubs
3461,42,8,Taco Salsa
3461,42,9,Minced Meat
3462,9,0,Banana
3462,9,5,Pineapple
3462,9,10,Ham
3462,9,12,Pizza Kit
3462,9,13,Pizza Cheese
3463,12,29,Crab stick
3463,12,30,Shrimp
3464,13,4,Olives
3464,13,10,Ham
3464,13,11,Prosciutto
3464,13,12,Pizza Kit
3464,13,14,Parmesan
3465,98,0,Banana
3465,98,21,Tomato
3466,16,0,Banana
3467,16,0,Banana
3467,16,10,Ham
3467,16,14,Parmesan
3467,16,28,Squid
3467,16,30,Shrimp
3468,71,11,Prosciutto
3468,71,12,Pizza Kit
3468,71,14,Parmesan
3468,71,15,Mozarella
3468,71,1,Onion
3468,71,3,Corn
3468,71,8,Taco Salsa
3468,71,9,Minced Meat
3468,71,22,Chicken
3468,71,23,Croutons
3469,80,20,Ruccola
3469,80,21,Tomato
3470,7,0,Banana
3472,90,0,Banana
3472,90,4,Olives
3472,90,10,Ham
3472,90,12,Pizza Kit
3472,90,14,Parmesan
3472,90,15,Mozarella
3473,4,0,Banana
3475,50,0,Banana
3476,40,0,Banana
3476,40,16,Apple
3476,40,4,Olives
3476,40,19,Feta
3476,40,20,Ruccola
3476,40,21,Tomato
3477,39,0,Banana
3478,53,0,Banana
3478,53,22,Chicken
3478,53,23,Croutons
3478,53,24,Lettuce
3479,42,0,Banana
3479,42,30,Shrimp
3480,35,4,Olives
3480,35,10,Ham
3480,35,11,Prosciutto
3480,35,12,Pizza Kit
3481,59,0,Banana
3481,59,12,Pizza Kit
3481,59,14,Parmesan
3482,58,28,Squid
3483,31,0,Banana
3484,43,0,Banana
3485,39,24,Lettuce
3486,2,5,Pineapple
3486,2,10,Ham
3486,2,12,Pizza Kit
3486,2,22,Chicken
3486,2,23,Croutons
3487,87,0,Banana
3487,87,16,Apple
3488,21,0,Banana
3488,21,10,Ham
3488,21,13,Pizza Cheese
3490,61,0,Banana
3490,61,22,Chicken
3490,61,24,Lettuce
3491,50,0,Banana
3491,50,28,Squid
3491,50,29,Crab stick
3491,50,30,Shrimp
3492,39,0,Banana
3493,63,0,Banana
3493,63,22,Chicken
3494,29,0,Banana
3494,29,22,Chicken
3494,29,23,Croutons
3494,29,24,Lettuce
3496,40,0,Banana
3497,82,1,Onion
3497,82,3,Corn
3497,82,6,Taco Spice Mix
3497,82,8,Taco Salsa
3497,82,9,Minced Meat
3498,84,0,Banana
3499,85,5,Pineapple
3499,85,10,Ham
3499,85,25,Penne
3499,85,26,Entrecote
3500,69,0,Banana
3500,69,4,Olives
3500,69,14,Parmesan
3500,69,21,Tomato
3501,22,4,Olives
3501,22,20,Ruccola
3502,6,0,Banana
3504,58,0,Banana
3504,58,5,Pineapple
3504,58,10,Ham
3504,58,12,Pizza Kit
3504,58,13,Pizza Cheese
3505,15,0,Banana
3506,38,0,Banana
3507,76,0,Banana
3507,76,22,Chicken
3507,76,23,Croutons
3507,76,24,Lettuce
3508,86,0,Banana
3509,1,0,Banana
3509,1,5,Pineapple
3509,1,10,Ham
3509,1,13,Pizza Cheese
3510,59,16,Apple
3510,59,23,Croutons
3510,59,24,Lettuce
3510,59,28,Squid
3510,59,29,Crab stick
3510,59,30,Shrimp
3511,22,0,Banana
3511,22,4,Olives
3511,22,10,Ham
3511,22,11,Prosciutto
3511,22,14,Parmesan
3512,24,0,Banana
3512,24,4,Olives
3512,24,11,Prosciutto
3512,24,14,Parmesan
3512,24,26,Entrecote
3512,24,27,Mushroom
3513,11,0,Banana
3514,94,0,Banana
3514,94,16,Apple
3515,86,0,Banana
3515,86,19,Feta
3515,86,20,Ruccola
3515,86,21,Tomato
3516,37,0,Banana
3516,37,25,Penne
3516,37,27,Mushroom
3517,76,0,Banana
3517,76,5,Pineapple
3517,76,10,Ham
3517,76,12,Pizza Kit
3517,76,13,Pizza Cheese
3517,76,22,Chicken
3517,76,24,Lettuce
3518,22,0,Banana
3519,38,0,Banana
3519,38,16,Apple
3519,38,4,Olives
3519,38,20,Ruccola
3520,40,0,Banana
3520,40,1,Onion
3520,40,3,Corn
3520,40,6,Taco Spice Mix
3520,40,7,Taco Shell
3520,40,8,Taco Salsa
3520,40,9,Minced Meat
3521,56,5,Pineapple
3521,56,12,Pizza Kit
3521,56,13,Pizza Cheese
3521,56,15,Mozarella
3522,82,0,Banana
3523,87,22,Chicken
3523,87,23,Croutons
3524,32,25,Penne
3524,32,26,Entrecote
3524,32,27,Mushroom
3525,57,0,Banana
3525,57,10,Ham
3525,57,12,Pizza Kit
3525,57,13,Pizza Cheese
3526,12,12,Pizza Kit
3526,12,14,Parmesan
3526,12,28,Squid
3526,12,29,Crab stick
3526,12,30,Shrimp
3527,9,1,Onion
3527,9,3,Corn
3527,9,6,Taco Spice Mix
3527,9,17,Taco Tortilla
3527,9,9,Minced Meat
3528,22,0,Banana
3528,22,16,Apple
3528,22,28,Squid
3528,22,29,Crab stick
3528,22,30,Shrimp
3529,21,0,Banana
3529,21,16,Apple
3529,21,3,Corn
3529,21,6,Taco Spice Mix
3529,21,17,Taco Tortilla
3529,21,8,Taco Salsa
3530,31,0,Banana
3531,46,0,Banana
3532,38,0,Banana
3532,38,16,Apple
3532,38,25,Penne
3533,81,0,Banana
3533,81,16,Apple
3533,81,28,Squid
3533,81,29,Crab stick
3534,9,0,Banana
3534,9,19,Feta
3534,9,20,Ruccola
3534,9,21,Tomato
3535,32,0,Banana
3536,26,0,Banana
3537,94,0,Banana
3537,94,28,Squid
3537,94,29,Crab stick
3538,96,0,Banana
3538,96,5,Pineapple
3538,96,10,Ham
3538,96,13,Pizza Cheese
3538,96,15,Mozarella
3538,96,23,Croutons
3539,32,29,Crab stick
3540,16,0,Banana
3540,16,4,Olives
3540,16,20,Ruccola
3540,16,21,Tomato
3541,6,0,Banana
3541,6,16,Apple
3541,6,29,Crab stick
3542,57,0,Banana
3542,57,16,Apple
3542,57,23,Croutons
3542,57,24,Lettuce
3542,57,28,Squid
3542,57,29,Crab stick
3542,57,30,Shrimp
3543,77,0,Banana
3544,82,0,Banana
3544,82,16,Apple
3544,82,5,Pineapple
3544,82,10,Ham
3544,82,13,Pizza Cheese
3544,82,15,Mozarella
3544,82,1,Onion
3544,82,3,Corn
3544,82,7,Taco Shell
3544,82,8,Taco Salsa
3544,82,9,Minced Meat
3544,82,26,Entrecote
3544,82,27,Mushroom
3545,19,16,Apple
3545,19,1,Onion
3545,19,3,Corn
3545,19,17,Taco Tortilla
3545,19,8,Taco Salsa
3545,19,9,Minced Meat
3546,20,0,Banana
3546,20,16,Apple
3548,48,0,Banana
3548,48,16,Apple
3548,48,5,Pineapple
3548,48,12,Pizza Kit
3548,48,13,Pizza Cheese
3548,48,24,Lettuce
3549,5,0,Banana
3549,5,4,Olives
3549,5,11,Prosciutto
3549,5,12,Pizza Kit
3550,49,0,Banana
3550,49,16,Apple
3550,49,27,Mushroom
3551,7,16,Apple
3551,7,22,Chicken
3551,7,24,Lettuce
3552,37,0,Banana
3553,44,0,Banana
3553,44,16,Apple
3555,45,0,Banana
3555,45,4,Olives
3555,45,10,Ham
3555,45,11,Prosciutto
3555,45,15,Mozarella
3556,82,0,Banana
3556,82,5,Pineapple
3556,82,10,Ham
3556,82,12,Pizza Kit
3556,82,13,Pizza Cheese
3556,82,28,Squid
3556,82,29,Crab stick
3556,82,30,Shrimp
3557,40,23,Croutons
3558,87,0,Banana
3558,87,1,Onion
3558,87,3,Corn
3558,87,6,Taco Spice Mix
3558,87,17,Taco Tortilla
3558,87,8,Taco Salsa
3558,87,9,Minced Meat
3559,33,0,Banana
3559,33,11,Prosciutto
3559,33,12,Pizza Kit
3559,33,25,Penne
3559,33,27,Mushroom
3560,41,0,Banana
3560,41,3,Corn
3560,41,6,Taco Spice Mix
3560,41,8,Taco Salsa
3560,41,9,Minced Meat
3561,95,0,Banana
3561,95,28,Squid
3561,95,29,Crab stick
3561,95,30,Shrimp
3562,19,3,Corn
3562,19,6,Taco Spice Mix
3562,19,17,Taco Tortilla
3562,19,8,Taco Salsa
3562,19,23,Croutons
3562,19,24,Lettuce
3563,38,0,Banana
3563,38,16,Apple
3563,38,1,Onion
3563,38,3,Corn
3563,38,7,Taco Shell
3563,38,9,Minced Meat
3564,10,0,Banana
3564,10,30,Shrimp
3567,49,0,Banana
3567,49,16,Apple
3567,49,25,Penne
3567,49,27,Mushroom
3568,45,0,Banana
3568,45,28,Squid
3568,45,30,Shrimp
3569,78,0,Banana
3569,78,25,Penne
3569,78,26,Entrecote
3570,76,0,Banana
3571,47,0,Banana
3571,47,22,Chicken
3571,47,23,Croutons
3571,47,24,Lettuce
3572,43,0,Banana
3572,43,5,Pineapple
3572,43,13,Pizza Cheese
3573,73,4,Olives
3573,73,12,Pizza Kit
3573,73,14,Parmesan
3573,73,3,Corn
3573,73,6,Taco Spice Mix
3573,73,17,Taco Tortilla
3573,73,8,Taco Salsa
3573,73,28,Squid
3573,73,29,Crab stick
3573,73,30,Shrimp
3574,44,0,Banana
3574,44,16,Apple
3574,44,22,Chicken
3574,44,23,Croutons
3574,44,28,Squid
3574,44,29,Crab stick
3574,44,30,Shrimp
3576,96,0,Banana
3576,96,5,Pineapple
3576,96,10,Ham
3576,96,12,Pizza Kit
3576,96,13,Pizza Cheese
3576,96,15,Mozarella
3576,96,29,Crab stick
3578,21,0,Banana
3578,21,28,Squid
3578,21,29,Crab stick
3578,21,30,Shrimp
3579,24,0,Banana
3579,24,16,Apple
3579,24,5,Pineapple
3579,24,12,Pizza Kit
3579,24,13,Pizza Cheese
3580,39,0,Banana
3580,39,3,Corn
3580,39,6,Taco Spice Mix
3580,39,17,Taco Tortilla
3580,39,9,Minced Meat
3580,39,22,Chicken
3580,39,23,Croutons
3580,39,24,Lettuce
3580,39,30,Shrimp
3581,22,0,Banana
3581,22,4,Olives
3581,22,10,Ham
3581,22,11,Prosciutto
3581,22,12,Pizza Kit
3581,22,14,Parmesan
3582,71,0,Banana
3583,45,0,Banana
3583,45,19,Feta
3583,45,20,Ruccola
3583,45,21,Tomato
3584,49,0,Banana
3584,49,16,Apple
3584,49,5,Pineapple
3584,49,10,Ham
3584,49,12,Pizza Kit
3584,49,13,Pizza Cheese
3584,49,22,Chicken
3584,49,24,Lettuce
3585,6,0,Banana
3586,24,0,Banana
3586,24,28,Squid
3587,52,0,Banana
3587,52,5,Pineapple
3587,52,10,Ham
3588,97,0,Banana
3589,36,0,Banana
3590,7,0,Banana
3590,7,25,Penne
3590,7,26,Entrecote
3591,44,4,Olives
3591,44,10,Ham
3591,44,12,Pizza Kit
3591,44,14,Parmesan
3591,44,15,Mozarella
3591,44,21,Tomato
3591,44,25,Penne
3591,44,26,Entrecote
3592,44,0,Banana
3593,85,0,Banana
3593,85,28,Squid
3593,85,29,Crab stick
3594,16,21,Tomato
3595,6,0,Banana
3596,15,4,Olives
3596,15,11,Prosciutto
